id,deeplink_href,thumbnail_img_src,title,has_motiv,has_glitzer,geschlecht,shop,colors_palette_id,is_primary,R,G,B,H,S,V,HEX,name_de,name_en,parent_name_de_2, R_palette, G_palette, B_palette, H_palette, S_palette, V_palette, weight_parent_color
961,https://www.hm.com/de/product/05764?article=05764-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200633847%20002%2099%2056649262e9f6751f4d4c1dbe646d8181788eb565.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Tanktop mit Wendepailletten,1,1,f,h_und_m,12,0,121,60,52,7,57,47,#a52a2a,Braun,brown,rot,165,42,42,0,75,65,0.25
961,https://www.hm.com/de/product/05764?article=05764-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200633847%20002%2099%2056649262e9f6751f4d4c1dbe646d8181788eb565.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Tanktop mit Wendepailletten,1,1,f,h_und_m,92,0,38,44,108,235,65,42,#191970,Mitternachtsblau,midnightblue,blau,25,25,112,240,78,44,0.25
961,https://www.hm.com/de/product/05764?article=05764-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200633847%20002%2099%2056649262e9f6751f4d4c1dbe646d8181788eb565.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Tanktop mit Wendepailletten,1,1,f,h_und_m,47,1,226,226,225,60,0,89,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.5
962,https://www.hm.com/de/product/07671?article=07671-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200669714%20005%2099%20347b7b8a08b53432a7212a01e68d54bdc79afac0.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Poloshirt,0,0,f,h_und_m,94,1,222,186,179,10,19,87,#ffe4e1,Altrosa,mistyrose,rosa,255,228,225,6,12,100,1
963,https://www.hm.com/de/product/01372?article=01372-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200598877%20001%2099%20636df73929d5e1c6b48e85f8b191cf8d7a0eda1e.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Blusenkleid,0,0,f,h_und_m,47,1,220,222,224,210,2,88,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,1
964,https://www.hm.com/de/product/90632?article=90632-L,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200565200%20013%2099%2036a8ca588e72e69d7faa808688419f7ebb770998.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Jerseyshirt mit Druck,1,1,f,h_und_m,130,0,103,141,183,212,44,72,#4682b4,Stahlblau,steelblue,blau,70,130,180,207,61,71,0.25
964,https://www.hm.com/de/product/90632?article=90632-L,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200565200%20013%2099%2036a8ca588e72e69d7faa808688419f7ebb770998.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Jerseyshirt mit Druck,1,1,f,h_und_m,94,0,228,196,198,356,14,89,#ffe4e1,Altrosa,mistyrose,rosa,255,228,225,6,12,100,0.25
964,https://www.hm.com/de/product/90632?article=90632-L,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200565200%20013%2099%2036a8ca588e72e69d7faa808688419f7ebb770998.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Jerseyshirt mit Druck,1,1,f,h_und_m,35,1,47,48,68,237,31,27,#483d8b,dunkles Schieferblau,darkslateblue,lila,72,61,139,248,56,55,0.5
965,https://www.hm.com/de/product/10038?article=10038-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200660017%20007%2099%20d83cf8a0d327e86016988c63ff2ebe6af3fb8e74.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Shirt mit Wendepailletten,1,0,f,h_und_m,107,0,198,136,164,333,31,78,#db7093,blasses Violettrot,palevioletred,rosa,219,112,147,340,49,86,0.25
965,https://www.hm.com/de/product/10038?article=10038-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200660017%20007%2099%20d83cf8a0d327e86016988c63ff2ebe6af3fb8e74.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Shirt mit Wendepailletten,1,0,f,h_und_m,116,0,150,130,139,333,13,59,#bc8f8f,rosiges Braun,rosybrown,rosa,188,143,143,0,24,74,0.25
965,https://www.hm.com/de/product/10038?article=10038-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200660017%20007%2099%20d83cf8a0d327e86016988c63ff2ebe6af3fb8e74.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Shirt mit Wendepailletten,1,0,f,h_und_m,47,1,229,227,230,280,1,90,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.25
965,https://www.hm.com/de/product/10038?article=10038-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200660017%20007%2099%20d83cf8a0d327e86016988c63ff2ebe6af3fb8e74.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Shirt mit Wendepailletten,1,0,f,h_und_m,8,1,46,49,66,231,30,26,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
966,https://www.hm.com/de/product/13028?article=13028-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200679064%20003%2099%20fdc88d9cb5a8483e91ee142acf5589289ad8f309.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Gestreiftes Jerseyshirt,0,0,f,h_und_m,47,1,230,226,223,26,3,90,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.5
966,https://www.hm.com/de/product/13028?article=13028-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200679064%20003%2099%20fdc88d9cb5a8483e91ee142acf5589289ad8f309.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Gestreiftes Jerseyshirt,0,0,f,h_und_m,12,1,183,25,54,349,86,72,#a52a2a,Braun,brown,rot,165,42,42,0,75,65,0.5
967,https://www.hm.com/de/product/70829?article=70829-D,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200508543%20028%2099%2069341e5506c13aabc8ab9e9afa5e4f94149f65e2.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Pikeeshirt,0,0,m,h_und_m,92,1,42,44,65,235,35,25,#191970,Mitternachtsblau,midnightblue,blau,25,25,112,240,78,44,1
968,https://www.hm.com/de/product/05231?article=05231-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200632376%20003%2099%20b127a1ccf36c8782882d664d0de20073c0510266.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Hemd mit Krawatte/Fliege,1,0,m,h_und_m,117,0,106,120,173,227,39,68,#4169e1,Koenigsblau,royalblue,blau,65,105,225,225,71,88,0.5
968,https://www.hm.com/de/product/05231?article=05231-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200632376%20003%2099%20b127a1ccf36c8782882d664d0de20073c0510266.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Hemd mit Krawatte/Fliege,1,0,m,h_und_m,139,1,233,233,231,60,1,91,#f5f5f5,rauchfarben,whitesmoke,grau,245,245,245,0,0,96,0.5
969,https://www.hm.com/de/product/13437?article=13437-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200675381%20001%2099%203eed412372ec175d0dc8381937192fc0f821e8e4.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,m,h_und_m,87,0,72,164,128,157,56,64,#3cb371,mittleres Seegruen,mediumseagreen,gruen,60,179,113,147,66,70,0.25
969,https://www.hm.com/de/product/13437?article=13437-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200675381%20001%2099%203eed412372ec175d0dc8381937192fc0f821e8e4.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,m,h_und_m,27,0,198,172,85,46,57,78,#bdb76b,Dunkelkhaki,darkkhaki,gruen,189,183,107,56,43,74,0.25
969,https://www.hm.com/de/product/13437?article=13437-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200675381%20001%2099%203eed412372ec175d0dc8381937192fc0f821e8e4.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,m,h_und_m,8,1,38,47,50,195,24,20,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.5
971,https://www.hm.com/de/product/99672?article=99672-C,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200565188%20004%2099%2059310a6b842f5d379a0f15cc66d6f0ab0955d6b0.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Flegacy%2Fv1%2Fproduct.chain%5D,Shirt und Rock,1,0,f,h_und_m,41,0,104,100,102,330,4,41,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.5
971,https://www.hm.com/de/product/99672?article=99672-C,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200565188%20004%2099%2059310a6b842f5d379a0f15cc66d6f0ab0955d6b0.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Flegacy%2Fv1%2Fproduct.chain%5D,Shirt und Rock,1,0,f,h_und_m,47,1,224,219,216,23,4,88,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.25
971,https://www.hm.com/de/product/99672?article=99672-C,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200565188%20004%2099%2059310a6b842f5d379a0f15cc66d6f0ab0955d6b0.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Flegacy%2Fv1%2Fproduct.chain%5D,Shirt und Rock,1,0,f,h_und_m,8,1,47,43,47,300,9,18,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
972,https://www.hm.com/de/product/13552?article=13552-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200675587%20008%2099%20d474f5ad3269fa43039b8ea201952f7b43935b23.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,f,h_und_m,71,0,243,154,167,351,37,95,#ffb6c1,Hellrosa,lightpink,rosa,255,182,193,351,29,100,0.5
972,https://www.hm.com/de/product/13552?article=13552-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200675587%20008%2099%20d474f5ad3269fa43039b8ea201952f7b43935b23.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,f,h_und_m,47,1,231,230,228,40,1,91,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.5
973,https://www.hm.com/de/product/06984?article=06984-F,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200630037%20007%2099%20e920d53813149ea71e916b9ab3d6a022ea50d344.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,m,h_und_m,36,0,55,88,74,155,38,35,#2f4f4f,dunkles Schiefergrau,darkslategrey,grau,47,79,79,180,41,31,0.25
973,https://www.hm.com/de/product/06984?article=06984-F,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200630037%20007%2099%20e920d53813149ea71e916b9ab3d6a022ea50d344.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,m,h_und_m,116,0,212,148,156,353,30,83,#bc8f8f,rosiges Braun,rosybrown,rosa,188,143,143,0,24,74,0.25
973,https://www.hm.com/de/product/06984?article=06984-F,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200630037%20007%2099%20e920d53813149ea71e916b9ab3d6a022ea50d344.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,m,h_und_m,47,1,232,232,231,60,0,91,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.5
974,https://www.hm.com/de/product/07671?article=07671-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200669714%20004%2099%20eb3d490f625df9534f12235f47610ae623bcb03e.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Poloshirt,0,0,f,h_und_m,35,1,46,47,67,237,31,26,#483d8b,dunkles Schieferblau,darkslateblue,lila,72,61,139,248,56,55,1
975,https://www.hm.com/de/product/13347?article=13347-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200650984%20002%2099%2081982fce7d173069d98a97f2e0fbc1228d3ed0bb.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,m,h_und_m,47,0,230,229,226,45,2,90,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.25
975,https://www.hm.com/de/product/13347?article=13347-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200650984%20002%2099%2081982fce7d173069d98a97f2e0fbc1228d3ed0bb.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,m,h_und_m,12,0,170,75,71,2,58,67,#a52a2a,Braun,brown,rot,165,42,42,0,75,65,0.25
975,https://www.hm.com/de/product/13347?article=13347-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200650984%20002%2099%2081982fce7d173069d98a97f2e0fbc1228d3ed0bb.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,T-Shirt mit Druck,1,0,m,h_und_m,41,1,88,80,81,353,9,35,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.5
976,https://www.hm.com/de/product/96687?article=96687-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200596013%20001%2099%20dd3d7a73dfc3cb75338593706160310498f2d451.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Bluse zum Binden,0,0,f,h_und_m,1,1,227,233,244,219,7,96,#f0f8ff,eisfarben,aliceblue,weiss,240,248,255,208,6,100,1
977,https://www.hm.com/de/product/14647?article=14647-C,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200663283%20008%2099%2094e174567cb5626d472fc3078c19441ab730e791.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Feinstrickpullover,0,0,f,h_und_m,57,0,185,100,108,354,46,73,#cd5c5c,Indischrot,indianred,rot,205,92,92,0,55,80,0.25
977,https://www.hm.com/de/product/14647?article=14647-C,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200663283%20008%2099%2094e174567cb5626d472fc3078c19441ab730e791.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Feinstrickpullover,0,0,f,h_und_m,106,0,157,214,200,165,27,84,#afeeee,Blasstuerkis,paleturquoise,tuerkis,175,238,238,180,26,93,0.25
977,https://www.hm.com/de/product/14647?article=14647-C,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200663283%20008%2099%2094e174567cb5626d472fc3078c19441ab730e791.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Feinstrickpullover,0,0,f,h_und_m,47,1,218,219,220,210,1,86,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.5
978,https://www.hm.com/de/product/02367?article=02367-C,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200614634%20005%2099%205daedb18478beac2627976e417954c5d744b6b51.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Shirt mit Spitze,1,1,f,h_und_m,124,0,204,182,172,19,16,80,#c0c0c0,Silber,silver,grau,192,192,192,0,0,75,0.25
978,https://www.hm.com/de/product/02367?article=02367-C,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200614634%20005%2099%205daedb18478beac2627976e417954c5d744b6b51.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Shirt mit Spitze,1,1,f,h_und_m,92,0,36,20,64,262,69,25,#191970,Mitternachtsblau,midnightblue,blau,25,25,112,240,78,44,0.25
978,https://www.hm.com/de/product/02367?article=02367-C,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200614634%20005%2099%205daedb18478beac2627976e417954c5d744b6b51.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Shirt mit Spitze,1,1,f,h_und_m,47,1,232,224,222,12,4,91,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.5
979,https://www.hm.com/de/product/13371?article=13371-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200646829%20002%2099%20ce552c75474770013a8079f93fe25f9546005846.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Geripptes T-Shirt,1,0,f,h_und_m,8,0,28,30,47,234,40,18,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
979,https://www.hm.com/de/product/13371?article=13371-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200646829%20002%2099%20ce552c75474770013a8079f93fe25f9546005846.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Geripptes T-Shirt,1,0,f,h_und_m,7,0,228,208,188,30,18,89,#ffe4c4,Biskuit,bisque,beige,255,228,196,33,23,100,0.25
979,https://www.hm.com/de/product/13371?article=13371-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200646829%20002%2099%20ce552c75474770013a8079f93fe25f9546005846.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Geripptes T-Shirt,1,0,f,h_und_m,8,1,32,34,51,234,37,20,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
979,https://www.hm.com/de/product/13371?article=13371-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200646829%20002%2099%20ce552c75474770013a8079f93fe25f9546005846.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Geripptes T-Shirt,1,0,f,h_und_m,47,1,230,230,229,60,0,90,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.25
980,https://www.hm.com/de/product/07301?article=07301-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200672269%20001%2099%2011e43c4b03dc2f96007029b6a644b42e34b158dd.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Weites Shirt mit Druck,1,0,f,h_und_m,123,0,136,100,87,16,36,53,#a0522d,Siennaerde,sienna,braun,160,82,45,19,72,63,0.25
980,https://www.hm.com/de/product/07301?article=07301-A,http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200672269%20001%2099%2011e43c4b03dc2f96007029b6a644b42e34b158dd.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D,Weites Shirt mit Druck,1,0,f,h_und_m,116,0,190,160,147,18,23,75,#bc8f8f,rosiges Braun,rosybrown,rosa,188,143,143,0,24,74,0.25
